RegionName,State_x,2008-01,2016-12,HouseValueChange,County,State_y,Abbreviation,Total,White,Black,Asian,Others,White %,Black %,Asian %,Others %,HouseValueChange %
Sagadahoc,ME,205500.0,192200,-13300.0,Sagadahoc,Maine,ME,-1232,-915,0,74,-391,0.7426948051948052,-0.0,-0.06006493506493505,0.31737012987012986,-0.06472019464720194
Isle of Wight,VA,254400.0,231900,-22500.0,Isle of Wight,Virginia,VA,1216,1037,-734,203,710,0.8527960526315791,-0.6036184210526315,0.1669407894736842,0.5838815789473685,-0.08844339622641509
Seneca,NY,89600.0,96800,7200.0,Seneca,New York,NY,867,741,49,-29,106,0.8546712802768166,0.056516724336793535,-0.03344867358708189,0.12226066897347175,0.08035714285714286
Chambers,TX,165100.0,198100,33000.0,Chambers,Texas,TX,9273,9603,-59,281,-552,1.0355871886120998,-0.006362557963981452,0.030303030303030307,-0.0595276609511485,0.19987886129618412
Hill,TX,69400.0,79500,10100.0,Hill,Texas,TX,-332,839,31,-81,-1121,-2.52710843373494,-0.0933734939759036,0.24397590361445784,3.3765060240963853,0.14553314121037464
Weakley,TN,63900.0,67000,3100.0,Weakley,Tennessee,TN,752,543,406,-401,204,0.7220744680851063,0.5398936170212766,-0.5332446808510638,0.2712765957446808,0.048513302034428794
Bureau,IL,82300.0,73700,-8600.0,Bureau,Illinois,IL,-1107,-1482,3,46,326,1.3387533875338753,-0.002710027100271003,-0.04155374887082204,-0.2944896115627823,-0.10449574726609964
Madison,NE,108700.0,149200,40500.0,Madison,Nebraska,NE,716,341,78,255,42,0.4762569832402235,0.10893854748603353,0.35614525139664804,0.05865921787709497,0.37258509659613614
Lincoln,MS,102000.0,117900,15900.0,Lincoln,Mississippi,MS,117,197,-94,147,-133,1.6837606837606838,-0.8034188034188035,1.2564102564102564,-1.1367521367521367,0.15588235294117647
Christian,IL,70200.0,72200,2000.0,Christian,Illinois,IL,-682,-236,27,-116,-357,0.3460410557184751,-0.03958944281524927,0.17008797653958946,0.5234604105571847,0.02849002849002849
Harvey,KS,98000.0,113300,15300.0,Harvey,Kansas,KS,1330,2051,16,24,-761,1.5421052631578946,0.012030075187969927,0.018045112781954892,-0.5721804511278196,0.15612244897959185
McClain,OK,119000.0,145400,26400.0,McClain,Oklahoma,OK,5584,3682,296,216,1390,0.6593839541547278,0.05300859598853868,0.03868194842406877,0.2489255014326648,0.2218487394957983
Putnam,OH,99500.0,126000,26500.0,Putnam,Ohio,OH,-480,-785,77,18,210,1.6354166666666667,-0.16041666666666668,-0.0375,-0.4375,0.2663316582914573
Adams,IN,104600.0,112500,7900.0,Adams,Indiana,IN,987,838,199,84,-134,0.8490374873353597,0.2016210739614995,0.0851063829787234,-0.13576494427558258,0.07552581261950286
Geary,KS,130400.0,127700,-2700.0,Geary,Kansas,KS,6911,3921,1134,-9,1865,0.5673563883663725,0.16408623932860658,-0.0013022717407032266,0.2698596440457242,-0.020705521472392636
Lincoln,OK,67000.0,71300,4300.0,Lincoln,Oklahoma,OK,2439,2135,-169,13,460,0.8753587535875359,-0.06929069290692907,0.005330053300533004,0.1886018860188602,0.06417910447761194
Steuben,IN,129900.0,133700,3800.0,Steuben,Indiana,IN,867,2961,-65,27,-2056,3.41522491349481,-0.07497116493656286,0.031141868512110725,-2.3713956170703576,0.029253271747498075
Macon,NC,183600.0,160900,-22700.0,Macon,North Carolina,NC,1405,700,-232,55,882,0.498220640569395,-0.16512455516014235,0.039145907473309614,0.6277580071174377,-0.12363834422657952
Dare,NC,328000.0,274700,-53300.0,Dare,North Carolina,NC,1510,394,-330,126,1320,0.2609271523178808,-0.2185430463576159,0.08344370860927153,0.8741721854304636,-0.1625
Fannin,TX,79500.0,85400,5900.0,Fannin,Texas,TX,766,1120,-205,61,-210,1.4621409921671018,-0.2676240208877285,0.07963446475195822,-0.2741514360313316,0.07421383647798742
Ford,KS,,99800,,Ford,Kansas,KS,1452,1579,490,-314,-303,1.087465564738292,0.33746556473829203,-0.2162534435261708,-0.2086776859504132,
Washington,TX,134000.0,173500,39500.0,Washington,Texas,TX,2560,2056,111,226,167,0.803125,0.043359375,0.08828125,0.065234375,0.2947761194029851
Lyon,KS,93700.0,86100,-7600.0,Lyon,Kansas,KS,-2273,-1575,-73,7,-632,0.6929168499780026,0.032116146062472505,-0.0030796304443466787,0.2780466344038716,-0.08110992529348986
Gibson,IN,95400.0,91800,-3600.0,Gibson,Indiana,IN,911,664,-152,-68,467,0.7288693743139407,-0.1668496158068057,-0.07464324917672886,0.5126234906695939,-0.03773584905660377
Jasper,IN,130200.0,140800,10600.0,Jasper,Indiana,IN,1269,508,58,114,589,0.4003152088258472,0.045705279747832936,0.08983451536643026,0.4641449960598897,0.08141321044546851
Kendall,TX,258600.0,283100,24500.0,Kendall,Texas,TX,7741,6849,-103,113,882,0.8847694096369978,-0.013305774447745769,0.014597597209662834,0.11393876760108515,0.09474091260634183
Lincoln,TN,87800.0,89500,1700.0,Lincoln,Tennessee,TN,864,558,201,31,74,0.6458333333333334,0.2326388888888889,0.03587962962962963,0.08564814814814815,0.0193621867881549
Marion,IA,123200.0,133700,10500.0,Marion,Iowa,IA,601,180,81,-86,426,0.2995008319467554,0.13477537437603992,-0.14309484193011648,0.7088186356073212,0.08522727272727272
Whitley,IN,125600.0,132400,6800.0,Whitley,Indiana,IN,858,555,111,47,145,0.6468531468531469,0.12937062937062938,0.054778554778554776,0.168997668997669,0.054140127388535034
Clinton,IN,93800.0,83600,-10200.0,Clinton,Indiana,IN,-1192,-1542,206,47,97,1.2936241610738255,-0.17281879194630873,-0.03942953020134228,-0.08137583892617449,-0.10874200426439233
Morrison,MN,155400.0,168200,12800.0,Morrison,Minnesota,MN,166,-24,193,46,-49,-0.14457831325301204,1.1626506024096386,0.27710843373493976,-0.2951807228915663,0.08236808236808237
Louisa,VA,218700.0,190900,-27800.0,Louisa,Virginia,VA,2482,1886,-505,72,1029,0.7598710717163578,-0.2034649476228848,0.029008863819500408,0.4145850120870266,-0.12711476909007774
Botetourt,VA,183100.0,176600,-6500.0,Botetourt,Virginia,VA,1157,1471,-670,11,345,1.271391529818496,-0.5790838375108038,0.00950734658599827,0.29818496110630943,-0.0354997269251775
Huron,MI,,84500,,Huron,Michigan,MI,-1221,-1083,33,1,-172,0.8869778869778869,-0.027027027027027032,-0.000819000819000819,0.14086814086814087,
Caroline,MD,212800.0,169500,-43300.0,Caroline,Maryland,MD,-62,84,96,-99,-143,-1.3548387096774193,-1.5483870967741935,1.596774193548387,2.306451612903226,-0.20347744360902256
Coos,NH,125200.0,106600,-18600.0,Coos,New Hampshire,NH,-83,-339,550,-101,-193,4.084337349397591,-6.626506024096385,1.216867469879518,2.3253012048192767,-0.1485623003194888
Pike,AL,118300.0,121800,3500.0,Pike,Alabama,AL,3098,1187,1212,418,281,0.3831504196255649,0.3912201420271143,0.13492575855390573,0.0907036797934151,0.029585798816568046
Wabash,IN,92200.0,89700,-2500.0,Wabash,Indiana,IN,-760,-1067,65,-149,391,1.4039473684210526,-0.08552631578947369,0.19605263157894734,-0.5144736842105263,-0.027114967462039046
Sumter,GA,79900.0,70300,-9600.0,Sumter,Georgia,GA,-1458,-2265,28,165,614,1.5534979423868314,-0.019204389574759947,-0.1131687242798354,-0.4211248285322359,-0.12015018773466833
Miami,KS,160500.0,169700,9200.0,Miami,Kansas,KS,2077,2115,14,18,-70,1.0182956186807897,0.006740491092922484,0.008666345690900338,-0.033702455464612424,0.0573208722741433
Schoharie,NY,133300.0,128100,-5200.0,Schoharie,New York,NY,-245,-462,23,99,95,1.8857142857142857,-0.09387755102040816,-0.4040816326530613,-0.3877551020408163,-0.03900975243810953
Wexford,MI,76900.0,80400,3500.0,Wexford,Michigan,MI,1134,941,121,25,47,0.8298059964726632,0.10670194003527336,0.022045855379188708,0.041446208112874784,0.045513654096228866
Emmet,MI,137200.0,140400,3200.0,Emmet,Michigan,MI,-359,-856,35,85,377,2.3844011142061277,-0.09749303621169916,-0.23676880222841226,-1.0501392757660166,0.023323615160349854
Dorchester,MD,178700.0,132900,-45800.0,Dorchester,Maryland,MD,717,-303,377,8,635,-0.4225941422594142,0.5258019525801952,0.011157601115760113,0.8856345885634589,-0.2562954672635702
McDonough,IL,,67200,,McDonough,Illinois,IL,-1188,-1069,309,-194,-234,0.8998316498316499,-0.2601010101010101,0.1632996632996633,0.19696969696969696,
Uintah,UT,195300.0,227500,32200.0,Uintah,Utah,UT,7414,7170,175,-114,183,0.967089290531427,0.023603992446722417,-0.015376315079579175,0.02468303210142973,0.16487455197132617
Warren,MO,158300.0,156000,-2300.0,Warren,Missouri,MO,2924,2582,77,54,211,0.8830369357045144,0.02633378932968536,0.018467852257181942,0.07216142270861832,-0.014529374605180037
Becker,MN,158600.0,198600,40000.0,Becker,Minnesota,MN,1508,893,-12,58,569,0.5921750663129973,-0.007957559681697613,0.038461538461538464,0.3773209549071618,0.25220680958385877
Jefferson,IN,98400.0,94300,-4100.0,Jefferson,Indiana,IN,-172,-306,161,-24,-3,1.7790697674418603,-0.936046511627907,0.13953488372093026,0.017441860465116282,-0.041666666666666664
Amherst,VA,153600.0,141600,-12000.0,Amherst,Virginia,VA,-268,-125,-707,129,435,0.4664179104477612,2.638059701492537,-0.4813432835820896,-1.6231343283582091,-0.078125
Titus,TX,91200.0,105600,14400.0,Titus,Texas,TX,3382,681,409,100,2192,0.20136014192785331,0.12093435836782968,0.029568302779420463,0.6481371969248965,0.15789473684210525
Henry,TN,75700.0,79800,4100.0,Henry,Tennessee,TN,681,828,202,22,-371,1.2158590308370043,0.2966226138032305,0.032305433186490456,-0.5447870778267254,0.05416116248348745
Platte,NE,97900.0,139100,41200.0,Platte,Nebraska,NE,960,762,34,-10,174,0.79375,0.035416666666666666,-0.010416666666666666,0.18125,0.42083758937691523
Smyth,VA,77600.0,69200,-8400.0,Smyth,Virginia,VA,-565,-540,146,-81,-90,0.9557522123893806,-0.2584070796460177,0.1433628318584071,0.1592920353982301,-0.10824742268041238
Stone,MO,138800.0,148800,10000.0,Stone,Missouri,MO,-200,3844,-38,-206,-3800,-19.22,0.19,1.03,19.0,0.07204610951008646
Kleberg,TX,81300.0,104500,23200.0,Kleberg,Texas,TX,1253,2669,134,20,-1570,2.1300877893056662,0.10694333599361533,0.01596169193934557,-1.252992817238627,0.2853628536285363
Harris,GA,212700.0,192400,-20300.0,Harris,Georgia,GA,4080,3803,-211,68,420,0.9321078431372548,-0.0517156862745098,0.016666666666666666,0.10294117647058824,-0.09543958627174425
Bee,TX,79900.0,102500,22600.0,Bee,Texas,TX,111,4718,-663,-10,-3934,42.5045045045045,-5.972972972972973,-0.09009009009009007,-35.441441441441434,0.2828535669586984
Ottawa,OK,62000.0,60100,-1900.0,Ottawa,Oklahoma,OK,-302,-1389,-44,36,1095,4.599337748344372,0.1456953642384106,-0.11920529801324505,-3.625827814569536,-0.03064516129032258
Rhea,TN,90500.0,98000,7500.0,Rhea,Tennessee,TN,2087,2088,245,-176,-70,1.0004791566842357,0.11739338763775756,-0.08433157642549112,-0.033540967896502155,0.08287292817679558
Obion,TN,66500.0,68300,1800.0,Obion,Tennessee,TN,-580,-1139,24,47,488,1.963793103448276,-0.04137931034482759,-0.08103448275862069,-0.8413793103448276,0.02706766917293233
Malheur,OR,140700.0,132700,-8000.0,Malheur,Oregon,OR,-459,2244,25,161,-2889,-4.888888888888889,-0.054466230936819175,-0.35076252723311546,6.294117647058822,-0.05685856432125089
Freeborn,MN,,89400,,Freeborn,Minnesota,MN,-385,-946,142,211,208,2.4571428571428573,-0.3688311688311688,-0.548051948051948,-0.5402597402597402,
Gallia,OH,86700.0,87500,800.0,Gallia,Ohio,OH,-481,-403,-147,132,-63,0.8378378378378378,0.30561330561330563,-0.27442827442827444,0.13097713097713098,0.00922722029988466
Clare,MI,,77100,,Clare,Michigan,MI,-60,-87,-20,24,23,1.45,0.3333333333333333,-0.4,-0.38333333333333336,
Marshall,TN,93100.0,115500,22400.0,Marshall,Tennessee,TN,2187,2580,264,41,-698,1.179698216735254,0.12071330589849108,0.018747142203932327,-0.3191586648376772,0.24060150375939848
Cass,TX,81400.0,93100,11700.0,Cass,Texas,TX,1030,962,-278,86,260,0.933980582524272,-0.26990291262135924,0.08349514563106795,0.2524271844660194,0.14373464373464373
Logan,IL,81000.0,76000,-5000.0,Logan,Illinois,IL,-20,-1140,-651,-4,1775,57.0,32.55,0.2,-88.75,-0.06172839506172839
Bryan,GA,200100.0,196600,-3500.0,Bryan,Georgia,GA,4148,2723,1109,181,135,0.6564609450337512,0.26735776277724205,0.04363548698167792,0.03254580520732883,-0.017491254372813594
Montgomery,IL,56900.0,50800,-6100.0,Montgomery,Illinois,IL,-551,-1907,1299,-8,65,3.4609800362976406,-2.357531760435572,0.014519056261343012,-0.11796733212341197,-0.10720562390158173
Lumpkin,GA,182000.0,178900,-3100.0,Lumpkin,Georgia,GA,4620,4754,193,-125,-202,1.0290043290043291,0.041774891774891784,-0.027056277056277056,-0.043722943722943726,-0.01703296703296703
Jefferson,WA,313600.0,324200,10600.0,Jefferson,Washington,WA,1099,745,141,337,-124,0.6778889899909009,0.12829845313921748,0.30664240218380345,-0.11282984531392175,0.03380102040816327
Vernon,WI,104100.0,125000,20900.0,Vernon,Wisconsin,WI,1485,1149,38,97,201,0.7737373737373737,0.025589225589225592,0.06531986531986532,0.13535353535353534,0.20076849183477424
Pine,MN,155300.0,145700,-9600.0,Pine,Minnesota,MN,951,372,219,35,325,0.3911671924290221,0.2302839116719243,0.036803364879074665,0.3417455310199789,-0.061815840309079204
